title,desc,type,ownership,NAMOBJ,WADMKC,WADMKK,prices,prices_billion,beds,baths,floors,furnished,building,land
Villa mewah dan luas di pinggir pantai Montong Senggigi Lombok,Villa mewah dan luas di pinggir pantai Montong Senggigi Batu Layar Lombok Dekat pantai wisata Tanjung Bias View sunset dan Gunung Agung Bali  Luas tanah 3400 m2 Luas bangunan 500 m2 Terdiri dari: 4 kamar tidur 4 kamar mandi 1 kamar pembantu  Lounge/ruang tamu Dining room/ruang makan Gym room Audio room Fasilitas: Kolam renang pribadi Internet wi-fi Air panas dingin (water heater)  Billiard Pool table Kitcenette Halaman depan dan belakang yang luas Lokasi aman di daerah keramaian dan komplek villa Akses jalan bisa kendaraan roda 4  Harga 15 Milyar  Jarak tempuh: 5 menit dari hotel Jayakarta Lombok  10 menit menuju daerah wisata Senggigi  15 menit menuju pusat kota Mataram  45 menit menuju  Bandara International Lombok  1 jam 15 menit menuju Sirkuit Mandalika Kuta Lombok,Villa,,Senggigi,Batu Layar,Lombok Barat,15000000000,15.00,5,4,,full,500,3400
Dijual Cottage di Gili TrawanganLombok Nusa Tenggara Barat,Investasi menguntungkan jika anda memiliki Cottage ini Sudah running tinggal melanjutkan Lokasi tenang dan nyaman di pulau Gili trawangan Lombok Nusa tenggara barat Pulau Gili Trawangan adalah salah satu dari 3 pulau yang berada di lepas pantai utara Lombokmemiliki karang yang bagus dan cocok untuk menyelam dan snorkeling Hanya perjalanan singkat 2 jam dari pulau bali lewat jalur laut Luas tanah 14 are Luas bangunan 7 are terdiri dari 6 bungalow Fully furnished Dilengkapi dengan kolam renang Segera miliki Cottage ini dan anda akan punya mesin pencetak uang,Bungalow,,Gili Indah,Pemenang,Lombok Utara,7500000000,7.50,6,6,,full,700,1400
Rumah BTN Lombok timur di BTN Al Hijrah Masbagik R219,Rumah BTN Lombok timur di BTN Al Hijrah Masbagik Lokasi : Jl Lingkar selatan Masbagik  Luas : 171/258 M2  Harga : /global  Keterangan : - Dijual beserta isinya - Rumah 2 lantai - 4 kamar tidur  - 2 kamar mandi  - Dapur dalam - Dapur taman belakang dengan mini bar - Listrik 900kwh - Air Sumur dengan mesin air - Lebar jalan depan rumah ± 5 meter  - Jarak ke jalan raya ± 50 meter - Lokasi strategis Dekat dengan Pasar Sekolah SPBU dll - Legalitas sudah SHM,Rumah,SHM,Desa Masbagik Selatan,Kecamatan Masbagik,Lombok Timur,850000000,0.85,4,2,2,full,171,258
Rumah di Mataram 2 lantai type 155/259 M2 Pejeruk Dasan Agung R217,Rumah di Mataram 2 lantai type 155/259 M2 Pejeruk Dasan Agung Lokasi : Jl Gunung Pengsong Pejeruk Dasan Agung Luas : 155/259 M2 Harga : /global Keterangan : - 7 kamar tidur (5 dibawah 2 diatas) - 4 kamar mandi - Toko Ukuran 3x6 meter Lahan parkir - Garasi - Halaman - Listrik 1300 kwh - Air PDAM dan Sumur - Lebar jalan masuk ± 5 meter - Jarak ke jalan raya utama ± 400 meter - Terletak di pusat kota - Dekat Islamic centre pusat perbelanjaan - Akses mudah ke pusat pemerintahan - Legalitas sudah SHM,Rumah,SHM,Kelurahan Dasan Agung,Selaparang,Kota Mataram,2200000000,2.20,7,4,2,full,155,259
Rumah BTN Lombok barat type 60/166 M2 di Bale Pelangi Sandik R312,Rumah BTN Lombok barat type 60/166 M2 di Bale Pelangi Sandik R312 Lokasi : Jl Pariwisata Sandik Batu Layar Luas : 60/166 M2 Harga : Keterangan : - 3 kamar tidur - 2 kamar mandi - Listrik 2200 watt - Air PDAM - Halaman depan - belakang masih luas - Terdapat pohon pisang dan Mangga - Free AC water heater curtains dan water tank - Lebar jalan ± 6 meter - Fasilitas sekitar lokasi Security 24 jam CCTV kawasan Taman bermain anak Lapangan basket Masjid komplek pertokoan dll - Legalitas SHM,Rumah,SHM,Sandik,Batu Layar,Lombok Barat,585000000,0.59,3,2,,semi,60,166
Rumah type 200/300 M2 di BTN Sweta Mataram R166,Dijual Rumah type 200/300 M2 di BTN Sweta Mataram Lokasi : Jl Melati Sweta Luas : Bangunan 200 M2 / Tanah 300 M2 Harga : Keterangan : Rumah type 200/300 M2 di BTN Sweta Mataram Terdiri dari 5 kamar tidur dan 2 kamar mandi Dihalaman belakang terdapat berugak Dekat ke sekolah akses kesehatan dan olahraga lingkungan aman SHM,Rumah,SHM,Kelurahan Turida,Sandubaya,Kota Mataram,825000000,0.83,5,2,,,200,300
Rumah BTN Mataram di Perumahan Green Boulevard Selagalas R256,Rumah BTN Mataram di Perumahan Green Boulevard Selagalas GARANSI ATAP 25 TAHUN ANTI BOCOR DISKON AKHIR TAHUN DP 75% DISKON 7% DP 50% DISKON 5% DP 30% DISKON 3% Lokasi : Jl Ahmad Yani Selagalas Luas : mulai dari 42/105 M2 Harga : mulai dari Keterangan : - Unit pesan bangun - 2 kamar tidur/sesuai type - 1 kamar mandi/sesuai type - Dapur - Ruang tamu -  Free Carport dan Taman - Custom design - Free air bersih - Kualitas Bangunan terjamin - Fasum laundry area gratis laundry khusus untuk penghuni Green Boulevard - Sistem pembayaran Cash Cash bertahap KPR - Tersedia 4 type rumah dengan harga dan spesifikasi bervariasi -  4 Menit Ke Transmart Mataram Selangkah Menuju Rs Harapan Keluarga Dekat Dengan SMP SMA Kampus Ternama Dekat Dengan Fasilitas Publik Seperti Taman Kota Terminal Hingga Kantor Pemerintah - Keterangan lebih lanjut Silahkan lihat pada gambar Lokasi : Jl Ahmad Yani Selagalas Luas : mulai dari 55/105 M2 Harga : mulai dari 650 jutaan Keterangan : - Unit pesan bangun - 2 kamar tidur - 1 kamar mandi - Dapur - Ruang tamu - Carport dan Taman - Tersedia 4 type rumah dengan harga dan spesifikasi bervariasi,Rumah,,Kelurahan Selagalas,Sandubaya,Kota Mataram,585000000,0.59,2,1,,,42,105
Rumah pinggir jalan utama BTN Kekalik 2 lantai type 200/300 M2 di Mataram R164,Lokasi : Jl Meninting raya BTN Kekalik baru Luas : Bangunan ± 200 M2 / Tanah 300 M2 Harga : /global Keterangan : Rumah 2 lantai type 200/300 M2 dan isinya di Kekalik Mataram Terdiri dari 4 kamar tidur 3 kamar mandi ruang keluarga ruang makan ruang tamu dapur gudang kamar ART kamar mandi ART loteng jemur pakaian halaman dan teras belakang masih luas Dengan fasilitas AC tiap kamar kamar mandi dalam + water heater di lantai 1 tiap kamar ada 2 lemari pakaian dan springbed 3 TV LED 2 TV tabung kulkas 2 pintu kursi tamu kursi ruang keluarga meja makan 6 kursi kitchen set kolam ikan kecil dalam rumah air sumur pompa sanyo dan listrik 2200 VA meja makan 6 kursi kitchen set kolam ikan kecil dalam rumah air sumur pompa sanyo dan listrik 2200 VA Rumah pinggir jalan utama BTN Kekalik 2 lantai type 200/300 M2 di MataramRumah pinggir jalan utama BTN Kekalik 2 lantai type 200/300 M2 di Mataram TURUN HARGA Lokasi : Jl Meninting raya BTN Kekalik baru Luas : Bangunan ± 200 M2 / Tanah 300 M2 Harga : (Dengan Perabot) (Tanpa perabot) Keterangan : Rumah 2 lantai type 200/300 M2 dan isinya di Kekalik Mataram Terdiri dari 4 kamar tidur 3 kamar mandi ruang keluarga ruang makan ruang tamu dapur gudang kamar ART kamar mandi ART loteng jemur pakaian halaman dan teras belakang masih luas Dengan fasilitas (Perabot) AC tiap kamar kamar mandi dalam + water heater di lantai 1 tiap kamar ada 2 lemari pakaian dan springbed 3 TV LED 2 TV tabung kulkas 2 pintu kursi tamu kursi ruang keluarga meja makan 6 kursi kitchen set kolam ikan kecil dalam rumah air sumur pompa sanyo dan listrik 2200 VA Lokasi strategis yaitu berada di pusat kota Mataram Dekat ke Epicentrum Mall UNRAM pom bensin dll SHM,Rumah,SHM,Kelurahan Kekalik Jaya,Sekarbela,Kota Mataram,1500000000,1.50,5,4,2,semi,200,300
Rumah dan kantor di pusat kota Praya Lombok tengah,Rumah dan kantor di pusat kota Praya Lombok tengah  code : 78 Luas tanah 250 m2  Full Bangunan  Kamar tidur 3 kamar mandi 2  Ruang tamu/office  Lokasi strategis di pusat kota Prayapusat keramaian  Cocok untuk rumah tinggal atau kantor  Akses jalan hotmix bisa mobil papasan  sekitar 500 meter dari Masjid Jamiq Praya  Harga 800 Juta,Ruko,,Kelurahan Tiwugalih,Praya,Lombok Tengah,800000000,0.80,3,2,,,250,250
Rumah Mewah 2 Lantai dekat Wisata Lombok Potensi Villa/Homestay,Luas Tanah : 1366m² Luas Bangunan :  911m² SHM Kamar Tidur: 6 unit Kamar Mandi : 4 unit Ruang Tamu Ruang Keluarga Ruang Makan Mini bar Listrik : 7000W Dapur : 2 Gudang : 1 Garasi Carport (2 mobil) Harga : 8 Milyar (Nego),Tanah,SHM,,,Lombok Barat,8000000000,8.00,6,4,2,,911,1366
HOTEL BINTANG 3 DI LOMBOK (NTB) VIEW LAUT DAN GUNUNG,DIJUAL : HOTEL BINTANG 3 DI LOMBOK ( NTB) VIEW LAUT DAN GUNUNG Lt 2780 shgb an PT saat ini ada 16 kamar cottage restoran kolam renang dewasa+anak anak meeting room roof top Harga 20M nego TD,Hotel,SHGB,,,Lombok Barat,20000000000,20.00,16,,,,2780,2780
Rumah di kompleks perumahan Seruni dekat Polda NTB lombok,Rumah di kompleks perumahan Seruni dekat Polda NTB code : 938 Luas tanah 141 m2 Bangunan type 120 Lantai 2 Terdiri dari 3 kamar tidur + 3 kamar mandi Ruang tamu ruang keluarga dapur 2 garasi carport Balkon Harga 775 juta,Rumah,,Kelurahan Taman Sari,Ampenan,Kota Mataram,775000000,0.78,3,3,,,120,141
Rumah mewah di kompleks PanjiTilar kota Mataram,Rumah mewah di kompleks PanjiTilar kota Mataram  code : 475 Luas tanah 250 m2 (25 are)  Bangunan paten lantai 2 modern style 5 Kamar tidur + kamar mandi dalam  Ruang tamu ruang keluarga dapur garasi Lokasi strategis di kompleks perumahan pinggir jalan hotmix Dekat dari imperial Ballroom  Dekat dari Polda NTB  Dekat dari Kampus Unram  Harga 22 Milyar nego,Rumah,,Kelurahan Kekalik Jaya,Sekarbela,Kota Mataram,2200000000,2.20,5,5,2,non,300,250
Rumah lantai 2 di kompleks Jl Adi Sucipto,Rumah lantai 2 di kompleks Jl Adi Sucipto  code : 483 Luas tanah 225 m2  6 kamar tidur + 3 kamar mandi  Ruang tamu ruang keluarga dapur garasi  Lokasi aman dan nyaman one gate security  Lokasi pusat kota dekat dari udayana  Harga 14 Milyar,Rumah,,Kelurahan Rembiga,Selaparang,Kota Mataram,1400000000,1.40,6,3,2,,200,225
Villa pinggir Pantai di Bangsal Pemenang dekat Pelabuhan 3 Gili,Villa pinggir Pantai di Bangsal Pemenang dekat Pelabuhan 3 Gili  code : 362 Luas tanah 15000 m2 (15 hektar) Bangunan lantai 2  Kolam renang pribadi  Akses jalan langsung pantai  5 kamar tidur + 5 kamar mandi  Ruang tamu ruang keluarga dapur  Halaman masih sangat luas untuk dikembangkan  View langsung 3 Gili ( Trawangan meno air )  Harga 11 Milyar,Villa,,Gili Indah,Pemenang,Lombok Utara,11000000000,11.00,5,5,2,,700,15000
Jual Villa Mewah di Lombok Mandalika,Jual Villa Mewah di Lombok Mandalika Luas tanah: 1760m2 Luas bangunan: 1056m2 45% Tanah  View: Laut Surat: HGB  sd tahun 2048 IMB Hotel Lisensi    Tempat yang sangat strategis dekat: Wisata Mandalika Lombok tempat pariwisata  Moto GP Mandalika Lombok - International  Circuit Pantai Pasir Putih dan Air biru Tanjung Lapangan Golf Club Med Bukit Merese Bandara Internasional Lombok Rumah Sakit International    Kerja sama dengan pusat menyelam di Lombok Gili dan Bali kerja sama dengan guru yoga kerja sama dengan agen perjalanan kerja sama dengan pemandu lokal Hote- Villal ini dibangun oleh kontraktor Eropa tahun 20172020  Hub: Sunti,Villa,SHGB,Kuta,Pujut,Lombok Tengah,19500000000,19.50,3,,,,1056,1760
Rumah Mataram type 160/168 M2 di Karang Sukun R254,Rumah Mataram type 160/168 M2 di Karang Sukun Lokasi : Jl Kali Brantas Karang Sukun Mataram Luas : 160/168 M2 Harga : 0/global Keterangan : - 3 kamar tidur - 2 kamar mandi - Listrik 2200 watt - Air PDAM - Tempat jemur di lantai 2 - Lebar jalan ± 6 meter - Jarak ke jalan raya ± 50 meter - Lokasi strategis dekat ke pusat Kota Mataram - Legalitas dalam proses,Rumah,,Kelurahan Mataram Timur,Mataram,Kota Mataram,850000000,0.85,3,2,2,,160,168
Rumah Murah 1 Lantai 4 Bulan Siap Ditempati,Rumah Mewah 1 Lantai hanya 4 bulan siap ditempati Berlokasi di kawasan strategis dengan nilai investasi yang terus meningkat - 3 Menit Ke Tugu Metro Mataram - 2 Menit Ke Tembolak Lingkar - 5 Menit Ke Kampus UIN Mataram - 5 Menit Ke kantor DPRD Kota Mataram - 10 Menit Ke Epicentrum Mal Unram RS Siloam Islamic Center Cara Bayar Cash Keras Cash Tempo 12x KPR,Rumah,,Bajur,Labuapi,Lombok Barat,475000000,0.48,2,1,1,,45,100
Rumah Mataram 2 lantai type 156/190 M2 di Jempong baru R326,Rumah Mataram 2 lantai type 156/190 M2 di Jempong baru R326 - Ingin rumah yang cocok untuk tempat tinggal dan usaha? - Rumah ini memiliki luas tanah 156/190 M2 dan terdiri dari 2 lantai dengan bekas fungsi sebagai rumah makan sehingga memiliki ruangan yang luas dan fleksibel - Fasilitas di dalam rumah mencakup instalasi listrik 2200 watt dan sumber air bersih dari PDAM dan sumur memastikan Anda tercukupi kebutuhan energi dan air - Akses menuju rumah sangat mudah dengan jalan yang lebar berukuran ± 5 meter serta jarak yang hanya ± 100 meter dari jalan raya - Terletak di belakang kantor DPRD Kota Mataram menjadikan lokasi ini strategis dan cocok untuk dijadikan tempat tinggal maupun usaha - Rumah ini memiliki legalitas yang terjamin dengan adanya sertifikat hak milik (SHM) jadi Anda tidak perlu khawatir soal legalitas tanah - Dapatkan kesempatan memiliki rumah impian Anda dengan harga terjangkau sebesar global -Segera miliki rumah ini sebelum terlambat!,Rumah,SHM,Kelurahan Jempong Baru,Sekarbela,Kota Mataram,850000000,0.85,1,,2,,156,190
Forsale Villa Cantik Mewah Gaya Eropa View Laut Daerah Lombok,Dijual 5 Villa Cantik dan Mewah bergaya Eropa dengan Tanah dan area yang luas (45% tanah) Pemandangan yang disajikan indah dengan ocean view pohon palem sunset Lokasi ada di Lombok Mandalika Peluang bisnis yang menjanjikan Harga  195 M  (Nego) Memiliki Reputasi yang baik (Booking 98 Tripadvisor Google FB) Plot bangunan untuk tambahan baru (2-3 vila+spa) Tempat sangat strategis: - Dekat dgn Wisata Mandalika Lombok (tempat pariwisata) - 3 menit ke international  Circuit  Moto GP Mandalika  - 3 menit ke Pantai Pasir Putih dan Air biru kehijauan  - 5 menit ke Lapangan Golf + Club Med   + Bukit Merese  - 25 menit dari Bandara Internasional Lombok - 15 menit ke Rumah Sakit International  Informasi:  - Running Hotel izin Usaha Staff 4 - Luas  Tanah 17are 600 m= 2300 m2 - terdapat Pizza oven Genset - HGB  until 2048 t IMB Hotel Lisensi  - PLN 13500 w - 1 Villa per malam dari  (1200 - juta ) - Ada kolam renang dengan Jacuzzi 6x8 kedalaman 185 m (pump hayward) -Binatu dan sumur (55 m) sendiri  - CCTV 2 water tank 2 scooter dapur Ada kerja sama dgn pusat menyelam di Lombok Gili dan Bali  guru yoga  agen perjalanan pemandu lokal,Villa,SHGB,Kuta,Pujut,Lombok Tengah,19500000000,19.50,6,6,,,700,2300
Rumah Lombok tengah di Perumahan Graha Raden Binsih Tanak Awu R221,Rumah Lombok tengah di Perumahan Graha Raden Binsih Tanak Awu UNIT PESAN BANGUN Lokasi : Tanak Awu Lombok tengah Luas : 45/100 M2 dan 60/100 M2 Harga : Type 45/100 M2 Type 60/100 M2 Keterangan : - Terdiri dari 3 kamar tidur dan 1 kamar mandi - Listrik 1300 kwh - Air PDAM - Tersedia 33 unit rumah - Lebar jalan depan rumah ± 8 meter - Jarak ke jalan raya ± 100 meter - DP minimal 20% - Lokasi strategis Jarak ke BIL 3 menit ke Kuta 15 menit dan ke Praya 10 menit,Rumah,,Tanakawu,Pujut,Lombok Tengah,350000000,0.35,3,1,,,45,100
Dijual BU Jl Permata Indah Berlian I Jati Sela Gunungsari Lobar,Di jual vila 1 unit jln to senggigi - Ruang Tamu Ruang istirahat di blk Ruang balkon gazebo muka dan blk- Komplet isilemari 3 pintu - tempat tidur king size- kulkas- tv - sofa- meja makan dll - Listrik 2300 watt tinggal masuk saja,Villa,,Gunungsari,Gunungsari,Lombok Barat,1000000000,1.00,6,,,,212,200
Villa Lombok barat plus Kolam renang di Senggigi V044,Villa Lombok barat plus Kolam renang di Senggigi V044 Lokasi : Jl Batu Layar Senggigi Luas : 112/120 M2 Harga jual : /global Harga sewa : /tahun Keterangan : - Villa 2 lantai - 2 kamar tidur - 3 kamar mandi - Listrik 4400 watt - Air PDAM - Fasilitas Kolam renang dan 2 unit AC - Lebar jalan ± 6 meter - Legalitas SHM,Villa,SHM,Senggigi,Batu Layar,Lombok Barat,1600000000,1.60,2,3,2,,112,120
Dijual Villa di Kerandangan dekat Senggigi Lombok,Dijual Villa di Kerandangan dekat Senggigi  code: 370 INFORMASI PROPERTY Luas Tanah: 635 m2  Luas Bangunan: 209 m2  Jumlah Lantai:2 Kamar Tidur:2 Kamar Mandi:3 Ruang Tamu:1  Ruang Keluarga:1 Dapur:1 Garasi:Parking area  Kolam Renang:Share pool   Halaman Depan: masih tersedia Halaman Belakang:masih tersedia FASILITAS: Listrik Air / PDAM Furnitur Lainnya  Satpam/one gate security Gardener  KELENGKAPAN DOKUMEN Sertifikat hak milik (SHM) IMB PBB LOKASI SEKITAR Dekat dari daerah Wisata Sengiggi   Dekat dari Taman Nasional Kerandangan   HARGA JUAL: 19 Milyar,Villa,SHM,Senggigi,Batu Layar,Lombok Barat,1900000000,1.90,2,3,2,full,209,635
Rumah Lombok timur di BTN Perumnas Labuan haji R234,Rumah Lombok timur di BTN Perumnas Labuan haji Lokasi : Labuan haji Lombok timur Luas : 93 M2 /full bangunan Harga : /global Keterangan : - 3 kamar tidur -1 kamar mandi - Listrik 900 kwh - Air PDAM dan Sumur bor - lebar jalan depan rumah ± 3 meter - Jarak ke jalan raya ± 250 meter - Legalitas SHM,Rumah,SHM,Desa Labuhan Haji,Kecamatan Labuhan Haji,Lombok Timur,165000000,0.17,3,1,,,93,93
Rumah halaman luas di jl Swasembada Kekalik,Rumah halaman luas di jl Swasembada Kekalik,Rumah,SHM,Kelurahan Kekalik Jaya,Sekarbela,Kota Mataram,1800000000,1.80,10,10,1,,380,510
Villa view laut di Bumbang dekat Kuta Mandalika,Villa view laut di Bumbang dekat Kuta Mandalika  code : 332 Luas tanah 3100 m2 (31 are)  Terdiri dari 4 kamar tidur + 4 kamar mandi  Sertifikat Hak Milik  Dilengkapi IMB  Sekitar 20 menit menuju Kuta Mandalika Harga 45 Milyar,Villa,SHM,Kuta,Pujut,Lombok Tengah,4500000000,4.50,4,4,,,2500,3100
Villa mewah full furnished nuansa alam di Kerandangan Senggigi,Villa mewah full furnished nuansa alam di Kerandangan Senggigi code : 318 View perbukitan dan hutan hijau tropis Suasana villa sejuk dan asri luas tanah 583 m2 luas bangunan 500 m2 3 kamar tidur dilengkapi AC TV 2 kamar mandi dilengkapi bath tub water heater 1 kamar mandi tanpa bath tub Private swimming pool Private Gym Kitchen all furnished (oven microwave mineral water etc) Harga 3 Milyar,Villa,,Senggigi,Batu Layar,Lombok Barat,3000000000,3.00,3,2,,full,500,583
Rumah Anti gempa standar Jepang di Lembar Lombok barat R185,Rumah Anti gempa standar Jepang di Lembar Lombok barat Lokasi : Lendang Jae Lembar Lombok barat Luas : 36/73 M2 Harga : mulai dari /unit Keterangan : Perumahan Ione Home Residence di Lembar Lombok barat Terdiri dari 2 type rumah yaitu type 36 dan type 45 dengan 2 kamar tidur dan 1 kamar mandi Pondasi bangunan kualitas standar jepang lebih kuat dan tahan gempa,Rumah,,Lembar,Lembar,Lombok Barat,265000000,0.27,2,1,,,36,73
Rumah Hook Fully Furnished Dengan Taman Luas Pemandangan Gunung,Dijual Rumah Hunian Asri di Lombok - NTB Lokasi Strategis jalan raya utama dekat dari pusat kota mataram hanya 8 Menit dan jalan utama menuju kawasan pariwisata  Luas Bangunan : 210 M2  Luas Tanah  :  800 M2  3kamar tidur masing masing ada kamar mandi Lantai marmer Alam Kusen kayu Balau  pintu balau kitchen set table Granite italy taman  keluarga santai luas dan rapi karpot untuk 3 mobil bisa di buat kolam renang di belakang jika mau pengembangan lagi  1 ruang makan 1 ruang tamu dan ruang keluarga Gudang tempat penyimpanan barang pintu besi ukuran 5 x 10 Pagar keliling bahan Kayu ulin dijual semua termasuk interior (tempat tidur dan lemari meja makan dan lukisan terbaik Kampas Asli karya Vincent) Lukisan dinding kanvas ukuran 140 cm x 260cm kusen dan pintu cat duco (cat mobil)cat interior exterior juga pakai dulux Plafon Gypsum Listrik 2200 dan setiap kamar ada AC Atap : Genteng Beton Lokasi : Perumahan Green Garden Estate,Rumah,,Kekait,Gunungsari,Lombok Barat,3000000000,3.00,3,3,,full,210,800
Rumah Mataram plus Kos dan toko di Dasan Agung R231,Rumah Mataram plus Kos dan toko di Dasan Agung Lokasi : Jl Gunung Kawi Dasan Agung Mataram Luas : 250/578 M2 Harga : /global Keterangan : - Terdiri dari 10 kamar tidur - 10 kamar mandi - 1 unit Toko - 9 dapur kecil - Carport - Berugak di halaman belakang - Halaman masih luas di depan belakang dan samping - Setiap kamar terdapat tempat tidur kayu dan kasur kapuk - 1 unit tower - Listrik 2200 VA Air PDAM - Lokasi strategis diantara 2 jalan raya utama (Jl Pendidikan Jl Langko) - Dekat dengan kantor Pemerintahan kota Mataram Sekolah Bank Supermarket dll - Legalitas SHM,Rumah Kos,SHM,Kelurahan Dasan Agung,Selaparang,Kota Mataram,3250000000,3.25,10,10,,,250,578
